tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0138946	movie	the yards	the yards	0	2000	\n	115	crime|mystery
tt0138987	movie	20 dates	20 dates	0	1998	\n	87	comedy
tt0139134	movie	cruel intentions	cruel intentions	0	1999	\n	97	drama
tt0139216	movie	floating	floating	0	1997	\n	90	drama
tt0139239	movie	go	go	0	1999	\n	102	crime
tt0139362	movie	high art	high art	0	1998	\n	101	drama|romance
tt0139394	movie	the joyriders	the joyriders	0	1999	\n	100	drama
tt0139414	movie	lake placid	lake placid	0	1999	\n	82	horror|thriller
tt0139462	movie	message in a bottle	message in a bottle	0	1999	\n	126	romance
tt0139468	movie	modulations	modulations	0	1998	\n	75	documentary
tt0139564	movie	see the sea	regarde la mer	0	1997	\n	52	drama
tt0139615	movie	slam	slam	0	1998	\n	100	drama
tt0139668	movie	true crime	true crime	0	1999	\n	127	crime|thriller
tt0139699	movie	varsity blues	varsity blues	0	1999	\n	106	comedy|drama
tt0139809	movie	the thirteenth floor	the thirteenth floor	0	1999	\n	100	drama|sci-fi|thriller
tt0139898	movie	the boys	the boys	0	1998	\n	86	drama
tt0140282	movie	in god's hands	in god's hands	0	1998	\n	96	action|drama
tt0140352	movie	the insider	the insider	0	1999	\n	157	drama
tt0140379	movie	a midsummer night's dream	a midsummer night's dream	0	1999	\n	116	comedy|fantasy
tt0140397	movie	mumford	mumford	0	1999	\n	112	comedy
tt0140508	movie	resurrection man	resurrection man	0	1998	\n	102	drama|thriller
tt0140614	movie	they bite	they bite	0	1996	\n	98	drama
tt0140688	movie	whatever	whatever	0	1998	\n	112	drama
tt0140796	movie	air bud: golden receiver	air bud: golden receiver	0	1998	\n	90	children|comedy
tt0140888	movie	central station	central do brasil	0	1998	\n	113	drama
tt0141098	movie	forces of nature	forces of nature	0	1999	\n	105	comedy|romance
tt0141105	movie	free enterprise	free enterprise	0	1998	\n	113	comedy|romance|sci-fi
tt0141109	movie	jack frost	jack frost	0	1998	\n	101	comedy|drama
tt0141369	movie	inspector gadget	inspector gadget	0	1999	\n	78	action|adventure|children|comedy
tt0141399	movie	isn't she great	isn't she great	0	2000	\n	95	comedy
tt0141824	movie	the inheritors	die siebtelbauern	0	1998	\n	95	drama
tt0141926	movie	u-571	u-571	0	2000	\n	116	action|thriller
tt0141974	movie	the war zone	the war zone	0	1999	\n	98	drama
tt0141986	movie	wild man blues	wild man blues	0	1997	\n	105	documentary
tt0142192	movie	the corruptor	the corruptor	0	1999	\n	110	action|crime|drama|thriller
tt0142201	movie	crazy in alabama	crazy in alabama	0	1999	\n	111	comedy|drama
tt0142231	movie	down in the delta	down in the delta	0	1998	\n	112	drama
tt0142342	movie	big daddy	big daddy	0	1999	\n	93	comedy
tt0142688	movie	the ninth gate	the ninth gate	0	1999	\n	133	thriller
tt0143145	movie	the world is not enough	the world is not enough	0	1999	\n	128	action|thriller
tt0143261	movie	friends & lovers	friends & lovers	0	1999	\n	103	comedy|drama|romance
tt0143344	movie	knockout	knockout	0	2000	\n	99	action|adventure
tt0143422	movie	american virgin	american virgin	0	1999	\n	88	comedy
tt0143614	movie	marie from the bay of angels	marie baie des anges	0	1997	\n	90	drama
tt0143746	movie	molly	molly	0	1999	\n	102	comedy|drama
tt0143874	movie	shattered image	shattered image	0	1998	\n	102	drama|thriller
tt0143924	movie	promise her anything	taxman	0	1999	\n	101	comedy|drama
tt0144084	movie	american psycho	american psycho	0	2000	\n	102	comedy|horror|thriller
tt0144117	movie	the boondock saints	the boondock saints	0	1999	\n	108	action|comedy
tt0144120	movie	bride of chucky	bride of chucky	0	1998	\n	89	horror|thriller
tt0144142	movie	committed	committed	0	2000	\n	98	comedy|drama
tt0144168	movie	dick	dick	0	1999	\n	94	comedy
tt0144178	movie	dreaming of joseph lees	dreaming of joseph lees	0	1999	\n	92	romance
tt0144201	movie	girl on the bridge	la fille sur le pont	0	1999	\n	90	drama|romance
tt0144214	movie	the general's daughter	the general's daughter	0	1999	\n	116	drama|thriller
tt0144286	movie	the lost son	the lost son	0	1999	\n	102	drama
tt0144528	movie	nutty professor ii: the klumps	nutty professor ii: the klumps	0	2000	\n	106	comedy
tt0144546	movie	outside ozona	outside ozona	0	1998	\n	100	drama|thriller
tt0144604	movie	shadrach	shadrach	0	1998	\n	89	drama
tt0144640	movie	three to tango	three to tango	0	1999	\n	98	comedy|romance
tt0144715	movie	holy smoke	holy smoke	0	1999	\n	115	drama
tt0144801	movie	the brandon teena story	the brandon teena story	0	1998	\n	89	documentary
tt0144814	movie	the rage: carrie 2	the rage: carrie 2	0	1999	\n	104	horror
tt0144964	movie	highlander: endgame	highlander: endgame	0	2000	\n	87	action|adventure|fantasy
tt0144969	movie	home page	home page	0	1998	\n	102	documentary
tt0145048	movie	little men	little men	0	1998	\n	98	drama
tt0145302	tvmovie	a paralyzing fear: the story of polio in america	a paralyzing fear: the story of polio in america	0	1998	\n	90	documentary
tt0145503	movie	sunshine	sunshine	0	1999	\n	181	drama
tt0145531	movie	stigmata	stigmata	0	1999	\n	103	thriller
tt0145653	movie	angela's ashes	angela's ashes	0	1999	\n	145	drama
tt0145660	movie	austin powers: the spy who shagged me	austin powers: the spy who shagged me	0	1999	\n	95	comedy
tt0145681	movie	the bone collector	the bone collector	0	1999	\n	118	thriller
tt0145734	movie	playing by heart	playing by heart	0	1998	\n	121	drama|romance
tt0145893	movie	simply irresistible	simply irresistible	0	1999	\n	96	comedy|romance
tt0146336	movie	urban legend	urban legend	0	1998	\n	99	horror|thriller
tt0146516	movie	buddy boy	buddy boy	0	1999	\n	105	drama|thriller
tt0146675	movie	end of days	end of days	0	1999	\n	121	action|thriller
tt0146838	movie	any given sunday	any given sunday	0	1999	\n	162	drama
tt0146882	movie	high fidelity	high fidelity	0	2000	\n	113	comedy
tt0147004	movie	little voice	little voice	0	1998	\n	97	comedy
tt0147612	movie	happiness	happiness	0	1998	\n	134	comedy
tt0147800	movie	10 things i hate about you	10 things i hate about you	0	1999	\n	97	comedy|romance
tt0148462	movie	men cry bullets	men cry bullets	0	1998	\n	105	drama
tt0149151	movie	still crazy	still crazy	0	1998	\n	95	comedy|romance
tt0149261	movie	deep blue sea	deep blue sea	0	1999	\n	105	action|sci-fi|thriller
tt0149367	movie	where the money is	where the money is	0	2000	\n	89	comedy|drama
tt0149691	movie	anywhere but here	anywhere but here	0	1999	\n	114	drama
tt0149723	movie	besieged	l'assedio	0	1998	\n	93	drama
tt0149964	movie	broken vessels	broken vessels	0	1998	\n	90	drama
tt0150216	movie	cradle will rock	cradle will rock	0	1999	\n	132	drama
tt0150230	movie	the cruise	the cruise	0	1998	\n	76	documentary
tt0150290	movie	dear jesse	dear jesse	0	1998	\n	82	documentary
tt0150377	movie	double jeopardy	double jeopardy	0	1999	\n	105	action|thriller
tt0150574	movie	five wives, three secretaries and me	five wives, three secretaries and me	0	1998	\n	82	documentary
tt0150915	movie	hilary and jackie	hilary and jackie	0	1998	\n	121	drama
tt0151137	movie	the messenger: the story of joan of arc	joan of arc	0	1999	\n	158	drama|war
tt0151568	movie	topsy-turvy	topsy-turvy	0	1999	\n	154	drama
tt0151582	movie	the minus man	the minus man	0	1999	\n	111	drama|mystery
tt0151691	movie	my name is joe	my name is joe	0	1998	\n	105	drama|romance
tt0151738	movie	never been kissed	never been kissed	0	1999	\n	107	comedy|romance
tt0151804	movie	office space	office space	0	1999	\n	89	comedy|romance
tt0152548	movie	spanish fly	spanish fly	0	1998	\n	91	drama
tt0153464	movie	up at the villa	up at the villa	0	2000	\n	115	drama
tt0153866	movie	wirey spindell	wirey spindell	0	1999	\n	101	comedy
tt0154352	movie	condo painting	condo painting	0	2000	\n	\n	documentary
tt0154420	movie	the celebration	festen	0	1998	\n	105	drama
tt0154421	movie	the idiots	idioterne	0	1998	\n	117	comedy|drama
tt0154443	movie	8 ½ women	8 ½ women	0	1999	\n	118	comedy
tt0154506	movie	following	following	0	1998	\n	69	drama
tt0155267	movie	the thomas crown affair	the thomas crown affair	0	1999	\n	113	action|thriller
tt0155388	movie	the winslow boy	the winslow boy	0	1999	\n	104	drama
tt0155711	movie	flawless	flawless	0	1999	\n	112	drama
tt0155753	movie	i'll be home for christmas	i'll be home for christmas	0	1998	\n	86	comedy|romance
tt0155776	movie	jawbreaker	jawbreaker	0	1999	\n	87	comedy
tt0155975	movie	psycho	psycho	0	1998	\n	105	crime|horror|thriller
tt0156323	movie	screwed	screwed	0	2000	\n	81	comedy
tt0156460	movie	defying gravity	defying gravity	0	1997	\n	92	drama
tt0156639	movie	the big tease	the big tease	0	1999	\n	86	comedy
tt0156729	movie	last night	last night	0	1998	\n	95	thriller
tt0156757	movie	mad about mambo	mad about mambo	0	2000	\n	92	comedy|romance
tt0156794	movie	eternity and a day	mia aioniotita kai mia mera	0	1998	\n	137	drama
tt0156812	movie	my dog skip	my dog skip	0	2000	\n	95	comedy
tt0156820	movie	le nain rouge	le nain rouge	0	1998	\n	100	comedy|drama
tt0156841	movie	the next best thing	the next best thing	0	2000	\n	108	comedy|drama
tt0156887	movie	perfect blue	pâfekuto burû	0	1997	\n	81	animation|mystery
tt0156901	movie	the apple	sib	0	1998	\n	86	drama
tt0156934	movie	random hearts	random hearts	0	1999	\n	133	drama|romance
tt0157016	movie	i stand alone	seul contre tous	0	1998	\n	93	drama
tt0157075	movie	the suburbans	the suburbans	0	1999	\n	81	drama
tt0157182	movie	went to coney island on a mission from god... be back by five	went to coney island on a mission from god... be back by five	0	1998	\n	94	drama
tt0157183	movie	west beirut	west beyrouth (à l'abri les enfants)	0	1998	\n	105	drama
tt0157208	movie	the school of flesh	l'école de la chair	0	1998	\n	110	drama
tt0157503	movie	drop dead gorgeous	drop dead gorgeous	0	1999	\n	97	comedy
tt0158371	movie	sweet and lowdown	sweet and lowdown	0	1999	\n	95	comedy|drama
tt0158493	movie	belly	belly	0	1998	\n	96	crime|drama
tt0158583	movie	deterrence	deterrence	0	1999	\n	104	thriller
tt0158622	movie	the flintstones in viva rock vegas	the flintstones in viva rock vegas	0	2000	\n	90	children|comedy
tt0158811	movie	muppets from space	muppets from space	0	1999	\n	87	children|comedy
tt0158983	movie	south park: bigger, longer & uncut	south park: bigger, longer & uncut	0	1999	\n	81	animation|comedy
tt0159097	movie	the virgin suicides	the virgin suicides	0	1999	\n	97	comedy|drama
tt0159272	movie	beautiful people	beautiful people	0	1999	\n	107	comedy
tt0159373	movie	cotton mary	cotton mary	0	1999	\n	124	drama
tt0159382	movie	croupier	croupier	0	1998	\n	94	crime|drama
tt0159421	movie	the adventures of elmo in grouchland	the adventures of elmo in grouchland	0	1999	\n	73	children|comedy
tt0159696	movie	relax... it's just sex	relax... it's just sex	0	1998	\n	110	comedy
tt0160009	movie	the art of war	the art of war	0	2000	\n	117	action
tt0160216	movie	a dog of flanders	a dog of flanders	0	1999	\n	100	drama
tt0160236	movie	dudley do-right	dudley do-right	0	1999	\n	77	children|comedy
tt0160298	movie	trippin'	trippin'	0	1999	\n	94	comedy
tt0160338	movie	guinevere	guinevere	0	1999	\n	104	drama|romance
tt0160401	movie	in too deep	in too deep	0	1999	\n	95	action|thriller
tt0160429	movie	the king and i	the king and i	0	1999	\n	87	animation|children
tt0160509	movie	agnes browne	agnes browne	0	1999	\n	92	comedy|drama
tt0160513	movie	a map of the world	a map of the world	0	1999	\n	125	drama
tt0160620	movie	oxygen	oxygen	0	1999	\n	92	thriller
tt0160644	movie	passion of mind	passion of mind	0	2000	\n	105	romance|thriller
tt0160672	movie	joe the king	joe the king	0	1999	\n	93	crime|drama
tt0160797	movie	rules of engagement	rules of engagement	0	2000	\n	128	drama|thriller
tt0160862	movie	she's all that	she's all that	0	1999	\n	95	comedy|romance
tt0160916	movie	the story of us	the story of us	0	1999	\n	95	comedy|drama
tt0161023	movie	tumbleweeds	tumbleweeds	0	1999	\n	102	drama
tt0161081	movie	what lies beneath	what lies beneath	0	2000	\n	130	thriller
tt0161100	movie	the wood	the wood	0	1999	\n	106	drama
tt0161216	movie	steal this movie	steal this movie	0	2000	\n	107	drama
tt0162348	movie	smiling fish & goat on fire	goat on fire and smiling fish	0	1999	\n	90	drama
tt0162360	movie	happy, texas	happy, texas	0	1999	\n	98	comedy
tt0162650	movie	shaft	shaft	0	2000	\n	99	action|crime
tt0162661	movie	sleepy hollow	sleepy hollow	0	1999	\n	105	horror|romance
tt0162677	movie	summer of sam	summer of sam	0	1999	\n	142	drama
tt0162710	movie	trick	trick	0	1999	\n	89	romance
tt0162711	movie	trixie	trixie	0	2000	\n	116	comedy
tt0162830	movie	twin falls idaho	twin falls idaho	0	1999	\n	111	drama
tt0162866	movie	the emperor and the assassin	jing ke ci qin wang	0	1998	\n	162	drama
tt0162903	movie	catfish in black bean sauce	catfish in black bean sauce	0	1999	\n	119	comedy|drama
tt0162973	movie	get real	get real	0	1998	\n	108	drama
tt0162983	movie	hanging up	hanging up	0	2000	\n	94	comedy|drama
tt0163185	movie	rosie	rosie	0	1998	\n	97	drama
tt0163187	movie	runaway bride	runaway bride	0	1999	\n	116	comedy|romance
tt0163579	movie	chill factor	chill factor	0	1999	\n	102	action|thriller
tt0163651	movie	american pie	american pie	0	1999	\n	95	comedy
tt0163676	movie	the in crowd	the in crowd	0	2000	\n	105	thriller
tt0163978	movie	the beach	the beach	0	2000	\n	119	adventure|drama
tt0163983	movie	bless the child	bless the child	0	2000	\n	107	thriller
tt0163984	movie	blood, guts, bullets and octane	blood, guts, bullets and octane	0	1998	\n	87	action|comedy
tt0163988	movie	bringing out the dead	bringing out the dead	0	1999	\n	121	drama|horror
tt0164052	movie	hollow man	hollow man	0	2000	\n	112	horror|sci-fi|thriller
tt0164085	movie	limbo	limbo	0	1999	\n	126	drama
tt0164108	movie	the muse	the muse	0	1999	\n	97	comedy|drama
tt0164114	movie	drive me crazy	drive me crazy	0	1999	\n	91	comedy|romance
tt0164181	movie	stir of echoes	stir of echoes	0	1999	\n	99	thriller
tt0164212	movie	under suspicion	under suspicion	0	2000	\n	110	crime
tt0164312	tvmovie	42 up	42 up	0	1998	\n	139	documentary
tt0164756	movie	mifune	mifunes sidste sang	0	1999	\n	98	comedy|romance
tt0164912	movie	stuart little	stuart little	0	1999	\n	84	children|comedy
tt0165078	movie	after life	wandafuru raifu	0	1998	\n	118	drama
tt0165384	movie	the match	the match	0	1999	\n	95	comedy|romance
tt0165494	movie	ringmaster	ringmaster	0	1998	\n	90	drama
tt0165643	movie	black & white	black and white	0	1999	\n	98	drama
tt0165710	movie	detroit rock city	detroit rock city	0	1999	\n	95	comedy
tt0165773	movie	felicia's journey	felicia's journey	0	1999	\n	116	thriller
tt0165798	movie	ghost dog: the way of the samurai	ghost dog: the way of the samurai	0	1999	\n	116	crime|drama
tt0165831	movie	held up	held up	0	1999	\n	89	comedy
tt0165854	movie	the limey	the limey	0	1999	\n	89	action|crime|drama
tt0165857	movie	let's talk about sex	let's talk about sex	0	1998	\n	82	drama
tt0165859	movie	liberty heights	liberty heights	0	1999	\n	127	drama
tt0165874	movie	the mating habits of the earthbound human	the mating habits of the earthbound human	0	1999	\n	88	comedy
tt0165929	movie	romeo must die	romeo must die	0	2000	\n	115	action|romance
tt0165986	movie	the tic code	the tic code	0	1999	\n	91	drama
tt0166175	movie	east is east	east is east	0	1999	\n	96	comedy
tt0166195	movie	foolish	foolish	0	1999	\n	84	comedy
tt0166252	movie	the love letter	the love letter	0	1999	\n	88	comedy|romance
tt0166396	movie	waking ned devine	waking ned	0	1998	\n	91	comedy
tt0166485	movie	anna and the king	anna and the king	0	1999	\n	148	drama|romance
tt0166896	movie	the straight story	the straight story	0	1999	\n	112	drama
tt0166943	movie	music of the heart	music of the heart	0	1999	\n	124	drama
tt0167203	movie	i dreamed of africa	i dreamed of africa	0	2000	\n	114	drama
tt0167404	movie	the sixth sense	the sixth sense	0	1999	\n	107	thriller
tt0167423	movie	diamonds	diamonds	0	1999	\n	91	mystery
tt0167427	movie	superstar	superstar	0	1999	\n	81	comedy
tt0167925	movie	late august, early september	fin août, début septembre	0	1998	\n	112	drama
tt0168172	movie	simon sez	simon sez	0	1999	\n	85	drama
tt0168449	movie	the adventures of sebastian cole	the adventures of sebastian cole	0	1998	\n	99	comedy|drama
tt0168475	tvmovie	babymother	babymother	0	1998	\n	82	drama
tt0168501	movie	the best man	the best man	0	1999	\n	120	drama
tt0168515	movie	bittersweet motel	bittersweet motel	0	2000	\n	82	documentary
tt0168589	movie	la ciudad (the city)	la ciudad (the city)	0	1998	\n	88	drama
tt0168629	movie	dancer in the dark	dancer in the dark	0	2000	\n	140	drama|musical
tt0168740	movie	l'ennui	l'ennui	0	1998	\n	122	drama|romance
tt0168794	movie	the five senses	the five senses	0	1999	\n	106	drama
tt0168950	movie	let it come down: the life of paul bowles	let it come down: the life of paul bowles	0	1998	\n	75	documentary
tt0168987	movie	better than chocolate	better than chocolate	0	1999	\n	101	comedy|romance
tt0169145	movie	cabaret balkan	bure baruta	0	1998	\n	102	drama
tt0169156	movie	the quarry	the quarry	0	1998	\n	112	drama
tt0169302	movie	the terrorist	theeviravaathi: the terrorist	0	1998	\n	95	drama
tt0169333	movie	trans	trans	0	1998	\n	80	drama
tt0169547	movie	american beauty	american beauty	0	1999	\n	122	comedy|drama
tt0170452	movie	prince of central park	prince of central park	0	2000	\n	109	drama
tt0170691	movie	tigerland	tigerland	0	2000	\n	101	drama
tt0170705	movie	train of life	train de vie	0	1998	\n	103	comedy|drama
tt0171135	movie	brown's requiem	brown's requiem	0	1998	\n	104	drama
tt0171356	movie	gun shy	gun shy	0	2000	\n	101	comedy
tt0171359	movie	hamlet	hamlet	0	2000	\n	112	drama
tt0171363	movie	the haunting	the haunting	0	1999	\n	113	horror|thriller
tt0171433	movie	keeping the faith	keeping the faith	0	2000	\n	128	comedy|romance
tt0171580	movie	nurse betty	nurse betty	0	2000	\n	110	comedy|thriller
tt0171764	movie	soft toilet seats	soft toilet seats	0	1999	\n	107	comedy
tt0171804	movie	boys don't cry	boys don't cry	0	1999	\n	118	drama
